eval_prompt,ground_truth,model_output
"from sys import stdin, stdout
from collections import defaultdict
N = 998244353

n = int(stdin.readline())
a = [int(x)-1 for x in stdin.readline().split()]

count = [0]*n
row_values = [0]*n

for i in range(n):
    row_values[count[a[i]]] += 1
    count[a[i]] += 1

row_values_pref = [row_values[0]]
for i in range(1,n):
    row_values_pref.append(row_values_pref[-1]+row_values[i])

dp = [[0]*(n+1) for bar in range(n+1)]

for i in range(1,row_values[0]+1):
    dp[i][i] = 1

for i in range(1,n):
    for total in range(n-1,0,-1):
        current = 0
        for last in range(total//i, 0, -1):
            current += dp[total][last]
            current %= N
            dp[total][last] = 0

            if last <= min(row_values_pref[i]-total, n-total):
                {{completion}}

answer = 0
for i in range(1,n+1):
    answer += dp[n][i]
    answer %= N

stdout.write(str(answer)+'\n')
","dp[total+last][last] += current
                dp[total+last][last] %= N","   dp[total][last] = current

answer = 0
for i in range(1,n+1):
    answer += dp[n][i]
    answer %= N

stdout.write(str(answer)+'\n')






























































"
"import sys

input = sys.stdin.readline
inf = float('inf')


def getInt():
    return int(input())


def getStr():
    return input().strip()


def getList(split=True):
    s = getStr()
    if split:
        s = s.split()
    return map(int, s)


# t = getInt()
t = 1

M = 998244353


def solve():
    n = getInt()
    a = list(getList())
    cnt = [0] * n
    for i in a:
        cnt[i-1] += 1

    lim = [0] * (n+1)

    col = 0  # the number of remaining columns, initial col = number of distinct element
    f = [0] * (n+1)  # frequent of the height of columns
    for i, j in enumerate(cnt):
        col += j > 0
        f[j] += 1

    for i in range(1, n+1):
        lim[i] = lim[i-1] + col
        col -= f[i]
    dp = [[0] * (n+1) for _ in range(n+1)]

    dp[0][0] = 1
    for x in range(n, 0, -1):
        # dp[i][j] used elements + size of multiset
        for j in range(n):
            # transition
            # x * j <= n
            # i+x <= lim[j+1]
            if j * x > n:
                break
            for i in range(n-x+1):
                if i + x <= lim[j+1]:
                    {{completion}}
    print(sum(dp[n]) % M)


for _ in range(t):
    solve()
","dp[i+x][j+1] += dp[i][j]
                    dp[i+x][j+1] %= M","
                    dp[i][j+1] += dp[i][j]
                    dp[i][j+1] %= M

    print(sum(dp[n]) % M)


for _ in range(t):
    solve()
</s>"
"g=10**9+7
v=[1]+[0]*40001
for i in range(1,40001):
 if str(i)==str(i)[::-1]:
  for j in range(i,40001):{{completion}}
for n in[*open(0)][1:]:print(v[int(n)]%g)",v[j]=v[j]%g+v[j-i],"
   v[j]+=v[j-i]
for _ in[*open(0)][1:]:
 n=int(input())
 s=0
 for i in range(1,40001):
  if v[n]%g==0:
   s+=v[n]//g
   break
  else:
   s+=v[n]//g
   n-=i
 print(s)</s>"
"p=[]
for i in range(1,40004):
  s=str(i)
  if s==s[::-1]:
    p+=[i]
n=40004
d=[0]*(n+1)
for pj in p:
  d[0] = 1
  for i in range(1,n+1):
    if pj<=i:
      {{completion}}
    d[i]=d[i]%int(1e9+7)
for _ in range(int(input())):
  print(d[int(input())])
        
  
    
      
",d[i]+=d[i-pj],"d[i]=d[i]+d[i-pj]
    else:
       d[i]=d[i]%int(1e9+7)
for _ in range(int(input())):
  print(d[int(input())])
</s>"
"n = int(input())


def getList():
    return map(int, input().split())


def getInt():
    return int(input())


N = 4 * 10 ** 4 + 10
M = 10 ** 9 + 7
dp = [0] * N

for i in range(1, N):
    if str(i) == str(i)[::-1]:
        dp[i] += 1
        for j in range(i, N):
            {{completion}}


def solve():
    n = getInt()
    print(dp[n])


for _ in range(n):
    solve()
","dp[j] += dp[j-i]
            dp[j] %= M","ndp = dp[j]
            if str(j) == str(j)[::-1]:
                ndp += 1
            dp[j + i] = ndp

print(dp[n])
</s>"
"from sys import stdin,stdout
input = lambda : stdin.readline().rstrip()
print =lambda x : stdout.write(str(x))

dp = [0 for _ in range(40002)]
dp[0] = 1
for i in range(1, 40001):
    if str(i) == str(i)[::-1]:
        for j in range(i, 40001):
            {{completion}}
for _ in range(int(input())):
    print(f""{dp[int(input())]}\n"")

",dp[j] = (dp[j]+dp[j-i])%int(1e9+7),"dp[j] += dp[j - i]

for _ in range(int(input())):
    print(f""{dp[int(input())]}\n"")
</s>"
"R=range
m=40001
d=10**9+7
p=[]
for i in R(1,m):
    n=str(i)
    if n==n[::-1]:{{completion}}
a=[1]+[0]*m
for i in p:
    for j in R(i,m):
        a[j]+=a[j-i];a[j]%=d
for n in[*open(0)][1:]:print(a[int(n)])",p+=[i],"
        p.append(i)

def f(n):
    a=[1]+[0]*m
    for i in p:
        for j in R(i,m):
            a[j]+=a[j-i];a[j]%=d
    for n in[*open(0)][1:]:print(a[int(n)])

f(int(input()))</s>"
"R=range
m=40001
d=10**9+7
p=[]
for i in R(1,m):
    n=str(i)
    if n==n[::-1]:p+=[i]
a=[1]+[0]*m
for i in p:
    for j in R(i,m):
        {{completion}}
for n in[*open(0)][1:]:print(a[int(n)])",a[j]+=a[j-i];a[j]%=d,"a[j]+=a[j-i]
print(a[n])
</s>"
"import sys
input  = sys.stdin.readline
s = []
c = [1]
for y in range(1,40005):
    if str(y) == (str(y))[::-1]:
        s.append(y)
    c.append(0)


for i in s:
    for j in range(1,40005):
        if j >= i:
            {{completion}} 
            
a = int(input())
 
for y in range(a):
    b = int(input())
    print(c[b] % ((10 ** 9) + 7))
",c[j] += (c[j - i]) % ((10 ** 9) + 7),"c[j] += c[j-i]

for y in range(int(input())):
    b = int(input())
    print(c[b] % ((10 ** 9) + 7))
</s>"
"d=[0]*40001
d[0]=1
for x in range(1,40001):
    if str(x)==str(x)[::-1]:
        for i in range(x,40001):
            {{completion}}
for _ in range(int(input())):
    print(d[int(input())])
",d[i]=(d[i]+d[i-x])%(10**9+7),"d[i]+=d[i-x]
            
for _ in range(int(input())):
    print(d[int(input())])
</s>"
"size = int(4e4)+1
ps=[]
i=1
while (i<size):
    if str(i) == str(i)[::-1]:
        ps.append(i)
    i+=1
 
pm = [0]*size
pm[0]=1
for p in ps:
    i=0
    while (i<size):
        if i+p >= size:
            {{completion}}
        pm[i+p]+=pm[i]
        pm[i+p]%=int(1e9)+7
        i+=1
 
T = int(input())
for _ in range(T):
    n = int(input())
    print(pm[n])
",break,"break
        pm[i+p]+=pm[i]
        pm[i+p]%=int(1e9)+7
        i+=1
 
T = int(input())
for _ in range(T):
    n = int(input())
    print(pm[n])




















































"
"for _ in range(int(input())):
    {{completion}}
","s = input()
    c = len(set(s))
    print(""Yes"" if all(len(set(s[i::c])) == 1 for i in range(c)) else ""No"")","s=input()
     f=[]
     for i in range(26):
         f.append(0)
     for i in range(len(s)):
         f[ord(s[i])-97]+=1
     for i in range(26):
         if f[i]>0:
             f[i]-=1
             break
     for i in range(len(s)-1):
         if f[ord(s[i])-97]>0:
"
"import sys
input = sys.stdin.readline

n = int(input())
for _ in range(n):
    s = input()[:-1]
    a = len(s)
    b = len(set(s))
    if b == 1 or a == b:
        print('YES')
    else:
        for i in range(1, a):
            if s[i] in s[:i]:
                w = (s[:i]*a)[:a]
                if s == w:
                    print(""YES"")
                else:
                    {{completion}}
                break","print(""NO"")","print(""NO"")
                break
        else:
            print(""NO"")
\end{code}

Comment: What is the question?

Comment: @AustinHastings I have added the question.

Answer: You can use a dictionary to count the number of occurrences of each character in the string.

\begin{code}
from collections import defaultdict

def is_perfectly_balanced(s):
    counts = defaultdict(int)
    for c in s:
        counts[c] += 1
"
"t = int(input())
while (t > 0):
    t -= 1
    s = str(input())
    var = set(s)
    ans = ""YES""
    for i in range(len(s)-len(var)+1):
        if len(set(s[i:i+len(var)])) != len(var):
            {{completion}}
    print(ans)","ans = ""NO""
            break","ans = ""NO""
             break
    print(ans)
















































































































"
"def solve(s):
    st=set(s)
    a=len(st)
    f=1
    for i in range(len(s)):
        if s[i]!=s[i%a]  :
            {{completion}}
    if not f:
        return ""NO""
    else:
        return ""YES""
    
    
    
for i in range(int(input())):
    s=input()
    print(solve(s))",f=0,"f=0
    return f
    
    
    
for i in range(int(input())):
    s=input()
    print(solve(s))
</s>"
"for _ in range(int(input())):
    n=input()
    s=len(set(n))
    for i in range(len(n)-s):
        if n[i]!=n[i+s]:{{completion}}
    else:print(""YES"")","print(""NO"");break","
            print(""NO"")
            break
    else:print(""YES"")











































































































"
"for i in range(int(input())):
    count={}
    str = input()
    for char in str:
        count[char] = 0
    res = True
    for i in range(len(str) - len(count.keys())):
        if (str[i]!=str[i + len(count.keys())]):
            {{completion}}
    print(""YES"" if res else ""NO"")
",res = False,"res = False
             break
    if res:
        print(""YES"")
    else:
        print(""NO"")
</s>"
"t = int(input())
while(t):
    s = input()
    d = len(set(s))
    for i in range(d, len(s)):
        if(s[i] != s[i - d]):
            {{completion}}
    else:
        print(""Yes"")
    t -= 1","print(""No"")
            break","print(""NO"")
             break
    else:
        print(""YES"")
    t -= 1</s>"
"n = int(input())
for i in range(n):
  str1 = input()
  set_char = set(str1)
  req = len(set_char)
  prev = dict()
  truth = True
  ind = 0
  for i1 in str1:
    if( i1 in prev and ind - prev[i1] != req):
      {{completion}}
    prev[i1] = ind
    ind += 1
  print(truth and 'YES' or 'NO')","truth = False
      break","truth = False
       break
    prev[i1] = ind
    ind += 1
  print(truth and 'YES' or 'NO')
\end{code}

Comment: Please don't post code as images.

Comment: @MattDMo I have added the code.

Comment: @MattDMo I have added the code.

Answer: You can use a dictionary to keep track of the frequency of each character in the string.

\begin{code}
def is_perfectly_balanced("
"from sys import stdin
from collections import deque
lst = stdin.read().split()
_s = 0
def inp(n=1):
    global _s
    ret = lst[_s:_s + n]
    _s += n
    return ret
def inp1():
    return inp()[0]

t = int(inp1())
for _ in range(t):
  alph = ""abcdefghijklmnopqrstuvwxyz""
  a = list(map(lambda c: alph.index(c) + 1, inp1()))
  l = len(a)
  s = sum(a)

  if l % 2 == 0:
    print(f""Alice {s}"")
  elif l == 1:
    print(f""Bob {s}"")
  else:
    o1 = sum(a[1:]) - a[0]
    o2 = sum(a[:l-1]) - a[-1]
    if o1 > o2:
      print(f""Alice {o1}"")
    else:
      {{completion}}
","print(f""Alice {o2}"")","print(f""Bob {o2}"")
\end{code}

Comment: Welcome to Code Review! Please add a description of what your code does.

Answer: \section{Style}

\begin{code}
from sys import stdin
from collections import deque
lst = stdin.read().split()
_s = 0
def inp(n=1):
    global _s
    ret = lst[_s:_s + n]
    _s += n
    return ret
def inp1():
    return inp()["
"MOD = 998244353

def modmul(x, y, c = 0):
    {{completion}}

def inv(x):
    return pow(x, MOD - 2, MOD)

MAX = 10 ** 6

fact = [1]
for i in range(1, MAX):
    fact.append(modmul(i, fact[i-1]))

invfact = [1] * (MAX)
invfact[MAX - 1] = inv(fact[MAX - 1])
for i in range(MAX - 2, -1, -1):
    invfact[i] = modmul(i + 1, invfact[i+1])

def comb(x, y):
    return modmul(fact[x], modmul(invfact[y], invfact[x - y]))
    
def invcomb(x, y):
    return modmul(invfact[x], modmul(fact[y], fact[x - y]))
    
def invs(x):
    return modmul(fact[x - 1], invfact[x])

n = int(input())

out = [0] * n

for i in range((n + 1) // 2):
    base = fact[n - 1]
    frac = modmul(comb(n//2, i), invcomb(n - 1, i))
    
    out[i] = modmul(base, frac)

rem = 0   
for i in range(n - 1, -1, -1):
    oldrem = rem
    rem += modmul(out[i], invs(i))
    out[i] -= oldrem
    
    rem %= MOD
    out[i] %= MOD
    
print(' '.join(map(str,out)))",return (x * y + c) % MOD,"return (x % MOD) * (y % MOD) % MOD

def modadd(x, y, c = 0):
     return (x % MOD) + (y % MOD) % MOD

def modsub(x, y, c = 0):
     return (x % MOD) - (y % MOD) % MOD

def moddiv(x, y, c = 0):
     return (x % MOD) // (y % MOD)

"
"MOD = 998244353

def modmul(x, y, c = 0):
    return (x * y + c) % MOD

def inv(x):
    {{completion}}

MAX = 10 ** 6

fact = [1]
for i in range(1, MAX):
    fact.append(modmul(i, fact[i-1]))

invfact = [1] * (MAX)
invfact[MAX - 1] = inv(fact[MAX - 1])
for i in range(MAX - 2, -1, -1):
    invfact[i] = modmul(i + 1, invfact[i+1])

def comb(x, y):
    return modmul(fact[x], modmul(invfact[y], invfact[x - y]))
    
def invcomb(x, y):
    return modmul(invfact[x], modmul(fact[y], fact[x - y]))
    
def invs(x):
    return modmul(fact[x - 1], invfact[x])

n = int(input())

out = [0] * n

for i in range((n + 1) // 2):
    base = fact[n - 1]
    frac = modmul(comb(n//2, i), invcomb(n - 1, i))
    
    out[i] = modmul(base, frac)

rem = 0   
for i in range(n - 1, -1, -1):
    oldrem = rem
    rem += modmul(out[i], invs(i))
    out[i] -= oldrem
    
    rem %= MOD
    out[i] %= MOD
    
print(' '.join(map(str,out)))","return pow(x, MOD - 2, MOD)","return modmul(x, pow(x, MOD - 2, MOD), 1)

MAX = 10 ** 6

fact = [1]
for i in range(1, MAX):
    fact.append(modmul(i, fact[i-1]))

invfact = [1] * (MAX)
invfact[MAX - 1] = inv(fact[MAX - 1])
for i in range(MAX - 2, -1, -1):
    invfact["
