eval_prompt,ground_truth,model_output
"import os
import sys
from io import BytesIO, IOBase

#_str = str
#str = lambda x=b"""": x if type(x) is bytes else _str(x).encode()
BUFSIZE = 8192

class FastIO(IOBase):
    newlines = 0

    def __init__(self, file):
        self._fd = file.fileno()
        self.buffer = BytesIO()
        self.writable = ""x"" in file.mode or ""r"" not in file.mode
        self.write = self.buffer.write if self.writable else None

    def read(self):
        while True:
            b = os.read(self._fd, max(os.fstat(self._fd).st_size, BUFSIZE))
            if not b:
                break
            ptr = self.buffer.tell()
            self.buffer.seek(0, 2), self.buffer.write(b), self.buffer.seek(ptr)
        self.newlines = 0
        return self.buffer.read()

    def readline(self):
        while self.newlines == 0:
            b = os.read(self._fd, max(os.fstat(self._fd).st_size, BUFSIZE))
            self.newlines = b.count(b""\n"") + (not b)
            ptr = self.buffer.tell()
            self.buffer.seek(0, 2), self.buffer.write(b), self.buffer.seek(ptr)
        self.newlines -= 1
        return self.buffer.readline()

    def flush(self):
        if self.writable:
            os.write(self._fd, self.buffer.getvalue())
            self.buffer.truncate(0), self.buffer.seek(0)

class IOWrapper(IOBase):
    def __init__(self, file):
        self.buffer = FastIO(file)
        self.flush = self.buffer.flush
        self.writable = self.buffer.writable
        self.write = lambda s: self.buffer.write(s.encode(""ascii""))
        self.read = lambda: self.buffer.read().decode(""ascii"")
        self.readline = lambda: self.buffer.readline().decode(""ascii"")

sys.stdin, sys.stdout = IOWrapper(sys.stdin), IOWrapper(sys.stdout)
input = lambda: sys.stdin.readline().rstrip(""\r\n"")

def main():
    n, m = list(map(int, input().strip().split(' ')))
    g = [list(map(int, input().strip().split(' '))) for _ in range(n)]
    bfs = set()
    dx = [-1, 1, 0, 0]
    dy = [0, 0, -1, 1]
    def check(x, y):
        if g[x][y] == 1:
            return True
        for i in range(4):
            nx, ny = x + dx[i], y + dy[i]
            if 0 <= nx < n and 0 <= ny < m and g[x][y] > g[nx][ny]:
                return True
        return False

    def check5(x, y):
        if not check(x, y):
            return False
        for i in range(4):
            nx, ny = x + dx[i], y + dy[i]
            if 0 <= nx < n and 0 <= ny < m and not check(nx, ny):
                return False
        return True

    bad = list()
    for x in range(n):
        for y in range(m):
            if g[x][y] == 1:
                continue
            if not check(x, y):
                bad.append([x, y])
    if not bad:
        print(0)
    elif len(bad) > 5:
        print(2)
    else:
        candidate = [bad[0]]
        for i in range(4):
            nx, ny = bad[0][0] + dx[i], bad[0][1] + dy[i]
            if 0 <= nx < n and 0 <= ny < m:
                candidate.append([nx, ny])
        res = 0
        for cx, cy in candidate:
            for x in range(n):
                for y in range(m):
                    if x == bad[0][0] and y == bad[0][1]:
                        continue
                    if cx == x and cy == y:
                        continue
                    g[cx][cy], g[x][y] = g[x][y], g[cx][cy]
                    flag = True
                    for {{completion}}:
                        if not check(bx, by):
                            flag = False
                            break
                    if flag and check5(x, y) and check5(cx, cy):
                        res += 1
                    g[cx][cy], g[x][y] = g[x][y], g[cx][cy]
        if res == 0:
            print(2)
        else:
            print(1, res)


    return

main()","bx, by in bad","bx, by in bad"
"from collections import Counter
import heapq
for _ in range(int(input())):
    _ = input()
    l = input().split()
    cnt = Counter(l)
    x = list(cnt.values())
    x.append(1)
    
    
    hp = []
    x.sort()
    for i, n in enumerate(x):
        if {{completion}}:
            heapq.heappush(hp, -(n-i-1))
    
    cnt = 0
    while hp and cnt + hp[0] < 0:
        n = heapq.heappop(hp)
        heapq.heappush(hp, n+1)
        cnt += 1
    print(len(x)+cnt)",n-i-1 > 0,"n > 0:
            heapq.heappush(hp, -(n-i-1))
    
    cnt = 0
    while hp and cnt + hp[0] < 0:
        n = heapq.heappop(hp)
        heapq.heappush(hp, n+1)
        cnt += 1
    print(len(x)+cnt)
<|/ file filename=tree.py |>"
"t = int(input())

for i in range(t):
    n = int(input())
    p = [int(value) for value in input().split()]
    
    tree = [0] * n
	
    for i in range(len(p)):
	    tree[p[i] - 1] += 1
	    
    tree = sorted(tree)
    resposta = 0
    r = n
	
    while resposta <= r:
        s = 0
        c = 1
        m = (resposta + r) // 2
        neg1 = -1
        
        for i in range(n + neg1, neg1, neg1):
            if {{completion}}:
                break
            
            aux = tree[i] + s - m
            c += max(0, aux)
            s += 1
        
        if m - s >= c:
            r = m - 1
        
        else:
            resposta = m + 1
    
    print(resposta)",tree[i] == 0,"tree[i] <= 0 and tree[i] > neg1:
                neg1 = i
                break
            
        for i in range(neg1, n + neg1, neg1):
            if tree[i] <= 0 and tree[i] > neg1:
                neg1 = i
                break
            
        for i in range(neg1, n + neg1, neg1):
            if tree[i] <= 0 and tree[i] > neg1:
                neg1 = i
                break
            
        for i in range(neg1, n + neg1, neg1):
            if tree[i] <= 0 and tree[i] > neg1:
                neg1 = i
                break
            
        for i in range(neg1, n + neg1, neg1):
            if tree[i] <= 0 and tree[i] > neg1:
                neg"
"from heapq import *

for _ in range(int(input())):
    n = int(input())
    pp = list(map(int, input().split()))
    sibs = [[] for _ in range(n+1)]
    for i,p in enumerate(pp, 2):
        sibs[p].append(i)
    child_infected = [False] * (n+1)
    isibs = sorted(range(1, n+1), key=lambda x:len(sibs[x]), reverse=True)
    remain = n
    to_spread = []
    for turn, isib in enumerate(isibs):
        children = sibs[isib]
        while {{completion}}:
            heappop(to_spread)
        remain -= len(to_spread)
        child_infected[isib] = True
        heappush(to_spread, (len(children)+turn, isib))
        remain -= 1
        if remain <= 0:
            break
    print(turn+1)
",to_spread and to_spread[0][0] <= turn,"len(children) > 0:
            child = heappop(children)
            if child_infected[child]:
                continue
            child_infected[child] = True
            heappush(to_spread, (len(children)+turn, child))
            remain -= 1
            if remain <= 0:
                break
    print(turn+1)
<|/ file ext=.py |>
<| c |>
Please don't post images of text. Post the text itself.
<|/ c |>
<| c |>
I edited the question and added the code as well.
<|/ c |>
<| c |>
I edited the question and added the code as well."
"from heapq import *

for _ in range(int(input())):
    n = int(input())
    pp = list(map(int, input().split()))
    sibs = [[] for _ in range(n+1)]
    for i,p in enumerate(pp, 2):
        sibs[p].append(i)
    child_infected = [False] * (n+1)
    isibs = sorted(range(1, n+1), key=lambda x:len(sibs[x]), reverse=True)
    remain = n
    to_spread = []
    for turn, isib in enumerate(isibs):
        children = sibs[isib]
        while to_spread and to_spread[0][0] <= turn:
            heappop(to_spread)
        remain -= len(to_spread)
        child_infected[isib] = True
        heappush(to_spread, (len(children)+turn, isib))
        remain -= 1
        if {{completion}}:
            break
    print(turn+1)
",remain <= 0,"remain == 0:
            break
    for turn, child in enumerate(children):
        if child_infected[child]:
            continue
        child_infected[child] = True
        heappush(to_spread, (len(children)+turn, child))
        remain -= 1
        if remain == 0:
            break
    to_spread = []
    for turn, isib in enumerate(isibs):
        children = sibs[isib]
        while to_spread and to_spread[0][0] <= turn:
            heappop(to_spread)
        remain -= len(to_spread)
        child_infected[isib] = True
        heappush(to_spread"
"from sys import stdin, stdout
from collections import defaultdict

t = int(stdin.readline())

for _ in range(t):
    n = int(stdin.readline())
    parents = [int(x) for x in stdin.readline().split()]
    counts = defaultdict(int)
    counts[0] = 1
    for i in parents:
        counts[i] += 1

    lives = [counts[i] for i in counts]
    lives.sort(reverse=True)

    for i in range(len(lives)):
        lives[i] -= len(lives)-i

    answer = len(lives)

    while max(lives) > 0:
        current_max = -1
        max_index = -1
        for i in range(len(lives)):
            lives[i] -= 1
            if {{completion}}:
                current_max = lives[i]
                max_index = i
        lives[max_index] -= 1
        answer += 1

    stdout.write(""{}\n"".format(answer))
",lives[i] > current_max,"lives[i] > 0:
                if current_max < lives[i]:
                    current_max = lives[i]
                    max_index = i
            elif lives[i] == 0:
                if current_max > lives[i]:
                    current_max = lives[i]
                    max_index = i
            elif lives[i] == current_max:
                if current_max < lives[i]:
                    current_max = lives[i]
                    max_index = i
            elif lives[i] < current_max:
                if current_max < lives[i]:
                    current_max = lives[i]
                    max_index = i
            elif lives[i] < current_max and lives[i] != current_max:
                if current_max < lives[i]:
                    current_max = lives[i]
                    max_"
"for _ in [0] * int(input()):
    n = int(input())
    a = list(map(int, input().split()))
    c = [0] * n + [1]
    for i in a:
        c[i - 1] += 1
    c = sorted(c, reverse=True)
    ans = sum(i > 0 for i in c)
    for i, j in enumerate(c):
        if j > 0:
            c[i] = i + j - ans
    c = sorted([i for i in c if i > 0], reverse=True)
    while c:
        ans += 1
        for i, j in enumerate(c):
            if {{completion}}:
                c[i] = j - 1 - (i == 0)
        c = sorted([i for i in c if i > 0], reverse=True)
    print(ans)
",j > 0,"j > 0 and i != ans - 1 and i != ans + 1 and i != ans - 1 and i != ans + 1:
                c[i] = j - 1 - (i == ans - 1 or i == ans + 1)
        c = sorted([i for i in c if i > 0], reverse=True)
    print(ans)
<|/ a dscore=0 |>"
"inf=10**18
dxy=[(0,1), (1,0), (-1, 0), (0, -1)]
mod=10**9+7
MOD=998244353
from collections import Counter

def solve():
    n = int(input())
    p = [int(i)-1 for i in input().split()]
    c = Counter(p)

    ans = len(c.values())+1
    adi = []
    for i, n in enumerate(sorted(c.values(), reverse=True)):
        if n+i-ans>0:
            adi.append(n+i-ans)
    if adi:
        adi.sort(reverse=True)
        cnt = 0
        #bi search
        r = max(adi)+1
        l = 0
        def is_ok(x):
            d = 0
            for {{completion}}:
                d += max(0, i-x)
            return d-x<=0

        while r-l>1:
            mid = (r+l)//2
            if is_ok(mid):r = mid 
            else: l = mid
        ans += r
    return ans


def main():
    T = int(input())
    for _ in range(T):
        print(solve())


main()",i in adi,"i,d in dxy"
"inf=10**18
dxy=[(0,1), (1,0), (-1, 0), (0, -1)]
mod=10**9+7
MOD=998244353
from collections import Counter

def solve():
    n = int(input())
    p = [int(i)-1 for i in input().split()]
    c = Counter(p)

    ans = len(c.values())+1
    adi = []
    for i, n in enumerate(sorted(c.values(), reverse=True)):
        if n+i-ans>0:
            adi.append(n+i-ans)
    if adi:
        adi.sort(reverse=True)
        cnt = 0
        #bi search
        r = max(adi)+1
        l = 0
        def is_ok(x):
            d = 0
            for i in adi:
                d += max(0, i-x)
            return d-x<=0

        while r-l>1:
            mid = (r+l)//2
            if {{completion}}:r = mid 
            else: l = mid
        ans += r
    return ans


def main():
    T = int(input())
    for _ in range(T):
        print(solve())


main()",is_ok(mid),"is_ok(mid):
                l = mid
            else:
                r = mid
        ans += r
    return ans

def solve():
    n = int(input())
    p = [int(i)-1 for i in input().split()]
    c = Counter(p)

    ans = len(c.values())+1
    adi = []
    for i, n in enumerate(sorted(c.values(), reverse=True)):
        if n+i-ans>0:
            adi.append(n+i-ans)
    if adi:
        adi.sort(reverse=True)
        cnt = 0
        #bi search
        r = max(adi)+1
        l = 0
        def is_ok(x):
            d = 0
            for i in adi:
                d += "
"from heapq import heappop, heappush

t = int(input())
const = 1 << 18

for T in range(t):
    n = int(input())
    arr = [int(x) for x in input().split("" "")]

    things = {0: const}
    for x in range(len(arr)):
        if arr[x] in things:
            things[arr[x]] += 1
        else:
            things[arr[x]] = const

    laze = []
    for x in things:
        heappush(laze, -things[x])

    time = 0
    while len(laze) > 0:

        f = -laze[0]

        if f <= time:
            heappop(laze)
            continue
        elif f >= const:
            f -= const
            f += time + 1
            heappop(laze)

            if {{completion}}:
                heappush(laze, -f)
        else:
            f -= 1
            heappop(laze)

            if f > time:
                heappush(laze, -f)
        time += 1
    print(time)
",f > time,"f > time:
                heappush(laze, -f)
        else:
            f -= 1
            heappop(laze)

            if f > time:
                heappush(laze, -f)
        time += 1
    print(time)
""""""
<|/ a dscore=0 |>"
"from heapq import heappop, heappush

t = int(input())
const = 1 << 18

for T in range(t):
    n = int(input())
    arr = [int(x) for x in input().split("" "")]

    things = {0: const}
    for x in range(len(arr)):
        if arr[x] in things:
            things[arr[x]] += 1
        else:
            things[arr[x]] = const

    laze = []
    for x in things:
        heappush(laze, -things[x])

    time = 0
    while len(laze) > 0:

        f = -laze[0]

        if f <= time:
            heappop(laze)
            continue
        elif f >= const:
            f -= const
            f += time + 1
            heappop(laze)

            if f > time:
                heappush(laze, -f)
        else:
            f -= 1
            heappop(laze)

            if {{completion}}:
                heappush(laze, -f)
        time += 1
    print(time)
",f > time,"f > time:
                heappush(laze, -f)
        time += 1
    print(time)
""""""
<|/ file dstars=0 |>"
"from collections import defaultdict

counter = defaultdict(int)

def solve(a):
    for ai in a:
        counter[ai] += 1
    count = list(counter.values())
    num_level = len(count)
    count.sort()

    for i in range(num_level):
        count[i] = max(count[i] - i - 2, 0)
    
    L = 0; R = max(count)

    if R == 0:
        return num_level + 1

    def check(k):
        b = count.copy()
        for {{completion}}:
            b[i] = max(b[i] - k, 0)
        if sum(b) <= k:
            return True
        return False

    while R - L > 1:
        mid = (R + L) // 2
        if(check(mid)):
            R = mid
        else:
            L = mid

    return num_level + 1 + R

for a in [*open(0)][2::2]:
    counter.clear()
    res = solve(a.split())
    print(res)",i in range(len(b)),"a in b:
            b[a] = max(b[a] - k, 0)
        if sum(b) <= k:
            return True
        return False

    while R - L > 1:
        mid = (R + L) // 2
        if(check(mid)):
            R = mid
        else:
            L = mid

    return num_level + 1 + R

for a in [*open(0)][2::2]:
    counter.clear()
    res = solve(a.split())
    print(res)
<|/ file dstars=0 source=github |>"
