eval_prompt,ground_truth,model_output
"from sys import stdin, stdout
from math import gcd,log2
t = int(stdin.readline())
def max_p(n):
    while n%2==0:
        n = n//2
    return n
for _ in range(t):
    n,m=map(int,stdin.readline().split())
    result = 0
    if n%m==0:
        pass

    elif n%max_p(m):
        result = -1
    else:
        n = n%m
        while n%m!=0 :
            {{completion}}



    stdout.write(str(result)+'\n')","result +=n
            n = (n*2)%m",f = False
"for _ in range(int(input())):
    {{completion}}","s = input()
    print(s.count(""A"") - min(map(len, s.split(""B""))))","a = input()
    s = list(a.split(""B""))
    return len(a) - a.count(""B"") - len(min(s))"
"def solve(s):
    tota = s.count('A')
    
    s = s.split('B')
    if '' in s: {{completion}}
    
    return tota-len(min(s, key = len))
            
for _ in range(int(input())):
    print(solve(input()))",return tota,"s = input()
    print(s.count(""A"") - min(map(len, s.split(""B""))))"
"def res():
    {{completion}}


for _ in range(int(input())):
    print(res())
","a = input()
    s = list(a.split(""B""))
    return len(a) - a.count(""B"") - len(min(s))","s = input()
    print(s.count(""A"") - min(map(len, s.split(""B""))))"
for s in[*open(0)][1:]:{{completion}},"a,b,c=map(int,s.split());print(0--abs(a-b)//2//c)","a, b, c = map(int, input().split())
    print((abs(a - b) + 2 * c - 1) // (2 * c))"
"for _ in range(int(input())):
    {{completion}}","a, b, c = map(int, input().split())
    print((abs(a - b) + 2 * c - 1) // (2 * c))","a,b,c=map(int,input().split());print(0--abs(a-b)//2//c)"
"t=int(input())
while t:
  a,b,c=map(int,input().split())
  p=max(a,b)
  q=min(a,b)
  d=(p-q)/2
  if d%c==0:
     print(int(d//c))
  else:
     {{completion}}
  t-=1",print(int(d//c+1)),"p=max(a,b)
q=min(a,b)
d=(p-q)/2
if d%c==0:
   print(int(d//c))
else:
   print(int(d//c)+1)"
for l in[*open(0)][2::2]:{{completion}},"print(-sum(map(int,l.split())))","n = input()
    print(-sum(map(int, input().split())))"
"for _ in range(int(input())):
    {{completion}}","n = input()
    print(-sum(map(int, input().split())))","n=int(input())
  a=list(map(int,input().split()))
  print(-sum(a))"
"t=int(input())
for i in range(t):
  {{completion}}","n=int(input())
  a=list(map(int,input().split()))
  print(-sum(a))","n=int(input())
  a=list(map(int,input().split()))
  print(-sum(a))"
"MOD = 998244353

n = int(input())
a = list(map(int, input().split()))

ans = 0
for b in range(31):
    preans = 0
    sm = [1, 0]
    smL = [0, 0]
    x = 0
    for i in range(n):
        {{completion}}

    ans += preans*(2**b)
    ans %= MOD
print(ans)","x = x ^ (a[i] >> b & 1)
        smR = sm[x ^ 1] * (i + 1)
        preans += smR - smL[x ^ 1]
        preans %= MOD
        sm[x] += 1
        smL[x] += i + 1","d = x >> b & 1
            sm[d] += 1
            smL[d] += i"
"import sys, os
input = sys.stdin.buffer.readline
length = int(input())
array = list(map(int, input().split()))
maxbit = max(array).bit_length()
binaryarray = [2**i for i in range(maxbit)]
answer = 0
for i in range(maxbit):
    sum0, sum1, num0, num1, total, currentprefix = -1, 0, 1, 0, 0, 0
    for j in range(len(array)):
        currentprefix ^= binaryarray[i] & array[j]
        if currentprefix:
            num1 += 1
            sum1 += j
            total += num0*j - sum0
        else:
            {{completion}}
    answer += total * binaryarray[i]
    answer %= 998244353
sys.stdout.write(str(answer) + ""\n"")
","num0 += 1
            sum0 += j
            total += num1*j - sum1","sum0, sum1, num0, num1, total, currentprefix = -1, 0, 1, 0, 0, 0
for j in range(len(array)):
    currentprefix ^= binaryarray[i] & array[j]
    if currentprefix:
        num1 += 1
        sum1 += j
        total += num0*j - sum0
    else:
        sum0, sum1, num0, num1, total, currentprefix = sum1, sum0"
"import sys
input = lambda: sys.stdin.readline().rstrip('\r\n')
ii = lambda: int(input())
mii = lambda: map(int, input().split())
lii = lambda: list(mii())

MOD = 998244353

T = 1

def solve():
    n = ii()
    arr = lii()
    ans = 0
    for i in range(30):
        res = 0
        xors = 0
        cnt = [1, 0]
        s = [0, 0]
        for j, x in enumerate(arr, 1):
            {{completion}}
        ans += (res << i) % MOD
    return ans % MOD


for _ in range(T):
    print(solve())","d = x >> i & 1
            xors ^= d
            res += j * cnt[xors ^ 1] - s[xors ^ 1]
            res %= MOD
            cnt[xors] += 1
            s[xors] += j","x = x ^ (a[i] >> b & 1)
        smR = sm[x ^ 1] * (i + 1)
        preans += smR - smL[x ^ 1]
        preans %= MOD
        sm[x] += 1
        smL[x] += i + 1"
"for _ in range(int(input())):
    {{completion}}
","a = input().split()[-1]
    s = input().split()
    print(""YES"" if a in s else ""NO"")","n, k = map(int, input().split())
	a = list(map(int, input().split()))
	print('NYOE S'[k in a::2])"
"def main():
    ans = []
    t = int(input())
    for _ in range(t):
        n, k = input().split()
        arr = input().split()
        if k in arr:
            ans.append(""YES"")
        else:
            {{completion}}
    for i in ans:
        print(i)

if __name__ == ""__main__"":
    main()","ans.append(""NO"")","a = input().split()[-1]
    s = input().split()
    print(""YES"" if a in s else ""NO"")"
"def solve():
	{{completion}}
for _ in range(int(input())):solve()","n, k = map(int, input().split())
	a = list(map(int, input().split()))
	print('NYOE S'[k in a::2])","a = input().split()[-1]
    s = input().split()
    print(""YES"" if a in s else ""NO"")"
"import math
for i in[*open(0)][2::2]:{{completion}}","a=sorted(map(int,i[::2]));a[0]+=1;print(math.prod(a))","a=sorted(map(int,i[::2]));a[0]+=1;print(math.prod(a))"
"import math
for s in[*open(0)][2::2]:{{completion}}","a=sorted(map(int,s[::2]));a[0]+=1;print(math.prod(a))","a=sorted(map(int,s[::2]));a[0]+=1;print(math.prod(a))"
"import sys
input=sys.stdin.readline
for i in range(int(input())):
    n,x=map(int,input().split())
    a=list(sorted(map(int,input().split())))
    h,p=a[0],a[0]
    for i in range(n):
        if (s:=a[i])!=p:
            h+=(y:=min(s-p,x//i))
            x-=y*i;p=s
            if y==0:{{completion}}
    print(h+x//n)",break,"x=0
h+=(y:=min(s-p,x//i))
x-=y*i;p=s
if y==0:# TODO: Your code here"
"import sys

t = int(sys.stdin.readline())

for i in range(t):
    l1 = sys.stdin.readline().split()
    n = int(l1[0])
    x = int(l1[1])

    l2 = sys.stdin.readline().split()
    a = []
    for i in l2:
        a.append(int(i))
    
    a.sort()
    
    i = 0
    done = False
    while i<len(a)-1:
        h = a[i]
        diff = a[i+1]-a[i]
        if x > diff*(i+1):
            x-=diff*(i+1)
            i+=1
        else:
            {{completion}}

    if not done:
        k = x//(i+1)
        h = a[i]+k
        print(h)

    ","k=x//(i+1)
            h+=k
            print(h)
            done = True
            break",break
"from sys import stdin, stdout
for t in range(int(stdin.readline())):
    n, x = map(int, stdin.readline().strip().split())
    a = list(map(int, stdin.readline().strip().split()))
    a.sort()
    h = a[0]
    s = 1
    for i in range(1, n):
        if a[i] > a[i-1]:
            if x > s * (a[i] - a[i - 1]):
                x -= s * (a[i] - a[i - 1])
                s += 1
                h += a[i] - a[i-1]
            elif x == s * (a[i] - a[i - 1]):
                {{completion}}
            else:
                h += x//s
                x = 0
                break
        else:
            s += 1
    if x > 0:
        h += x//n
    stdout.write(f'{h}')
    stdout.write('\n')","x = 0
                h += a[i] - a[i-1]
                break",break
"import sys
input = sys.stdin.readline


for _ in range(int(input())):
    n = int(input())
    w = list(map(int, input().split()))
    d = dict()
    c, ew = 0, 0
    for i in w:
        if i not in d:
            c += 1
            d[i] = c
        else:
            {{completion}}
        ew += c
    print(ew)
","ew -= d[i]
            d[i] = c",d[i] = c
"from sys import stdin
from collections import defaultdict
input = stdin.readline

def solve():
    input()
    arr = [*map(int, input().split())]
    dp = defaultdict(int)
    dp[arr[0]]=1
    dp[0]=0
    for i, x in enumerate(arr[1:], 1):
        if x != arr[i-1]:
            {{completion}}
    print(sum(dp.values()))

for _ in range(int(input())):
    solve()",dp[x] = dp[arr[i-1]]+(x not in dp),dp[x] += dp[x-arr[i-1]]
"import sys
def input()   : return sys.stdin.readline().strip()
def getints() : return map(int,sys.stdin.readline().strip().split())

for _ in range(int(input())):
    n = int(input())
    l = [*getints()]
    
    t = set()
    d = [0]*n
    for i in range(n-1,-1,-1):
        t.add(l[i])
        d[i] = len(t)
    
    ans = 0
    s = set()
    for i in range(n):
        if l[i] not in s:
            {{completion}}
    print(ans)
    ","ans += d[i]
            s.add(l[i])","ans += d[i]
            s.add(l[i])"
"import sys
input = sys.stdin.buffer.readline

for _ in range(int(input())):
    {{completion}}","n = int(input())
    a = list(map(int,input().split()))
    b = list(map(int,input().split()))
    ans = min(n * min(a) + sum(b), n * min(b) + sum(a))
    print(ans)","n=int(input())
    a=[int(i) for i in input().split("" "")]
    b=[int(i) for i in input().split("" "")]
    e=min(a)
    h=min(b)
    ans=min(sum(a)+(h*n),sum(b)+(e*n))
    print(ans)"
"import sys


def II(): {{completion}}
def LI(): return [int(num) for num in sys.stdin.readline().split()]
def SI(): return sys.stdin.readline().rstrip()


def solve():
    n = II()
    a = LI()
    b = LI()
    sum_a = sum(a) + n * min(b)
    sum_b = sum(b) + n * min(a)
    print(min(sum_a, sum_b))


for _ in range(II()):
    solve()
",return int(sys.stdin.readline()),"n=int(input())
    a=[int(i) for i in input().split("" "")]
    b=[int(i) for i in input().split("" "")]
    e=min(a)
    h=min(b)
    ans=min(sum(a)+(h*n),sum(b)+(e*n))
    print(ans)"
"import sys
input=sys.stdin.readline
import math


for j in range(int(input())):
    {{completion}}
        


        

















        
        


    
    


    








","n=int(input())
    a=[int(i) for i in input().split("" "")]
    b=[int(i) for i in input().split("" "")]
    e=min(a)
    h=min(b)
    # ans=float('inf')
    ans=min(sum(a)+(h*n),sum(b)+(e*n))
    print(ans)","n = int(input())
    a = list(map(int,input().split()))
    b = list(map(int,input().split()))
    ans = min(n * min(a) + sum(b), n * min(b) + sum(a))
    print(ans)"
"import sys
input = sys.stdin.readline
t = int(input())
for _ in range(t):
    n, k = map(int, input().split())
    a = set(map(int, input().split()))
    g = [[] for _ in range(n)]
    for i in range(n - 1):
        u, v = map(int, input().split())
        u -= 1
        v -= 1
        g[u].append(v)
        g[v].append(u)
    from collections import deque
    def bfs(start):
        q = deque([(start, -1)])
        ans = -1
        dd = -1
        step = -1
        while q:
            step += 1
            for _ in range(len(q)):
                u, fa = q.popleft()
                if u + 1 in a:
                    ans = u
                    dd = step
                for v in g[u]:
                    if v != fa:
                        {{completion}}
        return ans,dd
    x, _ = bfs(0)
    y, d = bfs(x)
    print((d + 1)//2)","q.append((v, u))","q.append((v, u, d + 1))"
"import sys
input=sys.stdin.buffer.readline
# import threading
# threading.stack_size(10**8)
# sys.setrecursionlimit(10**6)
# threading.Thread(target=main).start()
def rl():
    return list(map(int,input().split()))
def ri():
    return int(input())
def rs():
    return input()
def rm():
    return map(int,input().split())

def main():
    n,k=rm()
    a=rl()
    g=[[] for i in range(n)]
    for i in range(k): a[i]-=1
    rt=a[0]
    a=set(a)
    for i in range(n-1):
        u,v=rm();u-=1;v-=1
        g[u].append(v);g[v].append(u)
    if len(a)==1: return 0
    ind=rt
    curdst=0
    sta=[(rt,-1,0)]
    while sta:
        u,p,dst=sta.pop()
        if u in a and dst>curdst:
            ind=u;curdst=dst
        for v in g[u]:
            if v==p: {{completion}}
            sta.append((v,u,dst+1))
    curdst=0
    sta=[(ind,-1,0)]
    while sta:
        u,p,dst=sta.pop()
        if u in a and dst>curdst:
            ind=u;curdst=dst
        for v in g[u]:
            if v==p: continue
            sta.append((v,u,dst+1))
    return (curdst+1)//2

t=ri()
for i in range(t):
    print(main())",continue,"Q.append((v, u, d + 1))"
"import sys
input = sys.stdin.buffer.readline

for _ in range(int(input())):
    n, k = map(int,input().split())
    marked = [0] * n
    for v in map(int,input().split()):
        marked[v - 1] = 1
    tree = [[] for _ in range(n)]
    for _ in range(n - 1):
        u, v = [int(x) - 1 for x in input().split()]
        tree[u].append(v)
        tree[v].append(u)
    if k == 1:
        print(0)
        continue
    Q = [(-1, marked.index(1), 0)]
    U, D = None, -1
    while Q:
        p, v, d = Q.pop()
        if marked[v] and d > D:
            D, U, = d, v
        for u in tree[v]:
            if u != p:
                {{completion}}
    Q = [(-1, U, 0)]
    while Q:
        p, v, d = Q.pop()
        if marked[v]:
            D = max(D, d)
        for u in tree[v]:
            if u != p:
                Q.append((v, u, d + 1))
    print((D + 1) // 2)","Q.append((v, u, d + 1))","Q.append((v, u))"
"import sys
input = sys.stdin.readline
n=int(input())
for _ in range(n):
    n,m=map(int,input().split())
    x=input().strip(""\n"")
    s=input().strip(""\n"")
    cont=0
    while s not in x:
        cont+=1
        x=x+x
        if len(x)>m*n and s not in x:
            {{completion}}
    print(cont)","cont=-1
            break","ans.append(i)
            return"
"from sys import stdin
 
def main():
    t = int(stdin.readline().strip())
    for _ in range(t):
        list(map(int, stdin.readline().strip().split()))
        x = stdin.readline().strip()
        s = stdin.readline().strip()
        operations = 0
        if s in x:
            print(operations)
        else:
            for _ in range(6):
                x += x
                operations += 1
                if(s in x):
                    {{completion}}
            if s in x:
                print(operations)
            else:
                print(-1)
 
main()",break,print(operations)
