eval_prompt,ground_truth,model_output
"import sys
def input(): return sys.stdin.readline().strip()


t = int(input())
for _ in range(t):
    n = int(input())
    a = [int(i) for i in input().split()]
    for i in range(n):
        calc = a[i]
        if (calc > n or a[calc-1] < (i + 1)):
            {{completion}}
    else:
        print(""YES"")
","print(""NO"")
            break","return ""NO"""
"import sys

input = sys.stdin.readline
print = sys.stdout.write

def con():
    l = int(input().rstrip())
    b = list(map(int, input().rstrip().split()))
    if b[0] != l:
        return ""NO""
    for i in range(1, l):
        if b[i] > l:
            return ""NO""
        for j in range(b[i], b[i-1]):
            if b[j] != i:
                {{completion}}
    return ""YES""

print(""\n"".join([con() for n in range(int(input().rstrip()))]))","return ""NO""","print(""NO"")
            break"
"from sys import stdin, stdout
from collections import deque


def solve():
    n = int(stdin.buffer.readline().decode())
    nums = list(map(int, stdin.buffer.readline().decode().split()))

    for i in range(n):
        while n and nums[n - 1] <= i:
            {{completion}}
        if nums[i] != n:
            return 'No'
    return 'Yes'


def main():
    answers = list()
    for _ in range(int(stdin.buffer.readline().decode())):
        answers.append(solve())

    stdout.write('\n'.join(map(str, answers)))


if __name__ == '__main__':
    main()












",n -= 1,"return ""NO"""
"import sys

input = sys.stdin.buffer.readline

for _ in range(int(input())):
    n, k = map(int, input().split())
    a = list(map(int, input().split()))

    exist = [0] * (n+1)
    for x in a:
        exist[x] = 1
    for x in range(n+1):
        if not exist[x]:
            {{completion}}

    ans = []
    for i in range(n):
        ans.append(a[(-(k-1)+i) % (n+1)])

    print(*ans)
",a = [x] + a,no = i
"import math
import sys

fastin = sys.stdin.readline
fastout = sys.stdout.write


def solve():
    n, k = map(int, fastin().split())
    arr = list(map(int, fastin().split()))
    seen = set(arr)
    for i in range(n + 1):
        if i not in seen:
            {{completion}}

    ret = [str(arr[(i - k) % (n + 1)]) for i in range(n)]
    fastout("" "".join(ret) + ""\n"")


t = int(fastin())
for _ in range(t):
    solve()
","arr.append(i)
            break",a = [x] + a
"import sys
def input(): return sys.stdin.readline().strip()


for test in range(int(input())):
    n, k = map(int, input().split())
    arr = list(map(int, input().split()))
    brr = [0]*(n+1)
    no = -1
    for i in arr:
        brr[i] = 1
    for i in range(n+1):
        if brr[i] == 0:
            {{completion}}
    crr = [no] + arr[::-1]
    k -= 1
    k%=n+1
    ans = [0]*n
    for i in range(n):
        ans[i] = crr[(k-i)%(n+1)]
    print(*ans)
",no = i,a = [x] + a
"for s in[*open(0)][1:]:
 n=i=j=len(a:=[0,*map(int,s[:-1])]);c=0
 while i:{{completion}}
 print(''.join(map(str,a[:j])).lstrip('0')+'0'*(n-j))","i-=1;a[i]+=c;j=(j,i)[c:=a[i]>4]","digit = int(s[curr])
                    return s[:curr]+str(digit+1)+('0'*(n-1-curr))"
"for _ in range(int(input())):
	s = input();n = len(s);p = 0;lst = -1
	for i in range(n - 1, -1, -1):
		if int(s[i]) + p >= 5:p = 1;lst = i
		else:{{completion}}
	if lst > -1:
		if lst == 0:print('1' + ('0' * n))
		else:print(s[: lst - 1] + str(int(s[lst - 1]) + 1) + ('0' * (n - lst)))
	else:print(s)",p = 0,"n-=1;p+=1;lst=-1
for i in range(n-1, -1, -1):
	if int(s[i]) + p >= 5:p = 1;lst=i
	else:# TODO: Your code here
if lst > -1:
	if lst == 0:print('1' + ('0' * n))
	else:print(s[: lst - 1] + str(int(s[lst - 1]) + 1) + ('0' * (n - lst)))
else:print(s)Complete the code in python to solve this programming problem:

Description: Given a natural number $$$x$$$. You can perform the following operation: 
  choose a positive integer $$$k$$$ and round $$"
"def f(s):
    n = len(s)
    pre4 = -1
    for i in range(n):
        if int(s[i])>=5:
            if i==0:
                return '1'+('0'*n)
            else:
                curr = i-1
                while(curr >=0 and s[curr]=='4'):
                    curr -= 1
 
                if curr==-1:
                    return '1'+('0'*n)
                else:
                    {{completion}}
    return s
 
                
tc = int(input())
while tc > 0:
    s = input()
    print(f(s))
    tc = tc-1","digit = int(s[curr])
                    return s[:curr]+str(digit+1)+('0'*(n-1-curr))","<|/ q tags=python,algorithm |>
<| c |>
Please don't post images of code. Post the code as text instead.
<|/ c |>
<| c |>
Please read [ask] and [mcve]. Your question is unclear. Do you have a specific question about a specific programming problem? If so, please [edit] your question to include that question. Also, please read [Why is “Can someone help me?” not an actual question?](https://meta.stackoverflow.com/questions/284236/why-is-can-someone-help-me-not-an-actual-question)
<|/ c |>
<|"
"# O(n*m*k)

import sys
input = sys.stdin.buffer.readline

n, m, k = map(int, input().split())

a = [[0]*n for _ in range(m)]
for i in range(n):
    row = list(map(int, input().split()))
    for j in range(m):
        a[j][i] = row[j]

for i in range(m):
    a[i].sort(reverse=True)

dp = [[-1e18]*n for _ in range(k)]
for i in range(k):
    dp[i][0] = a[0+i][0]

for i in range(m-k):
    dp2 = [[-1e18] * n for _ in range(k)]
    mx = -1e18  # Prefix max to remove O(k) factor
    for j in range(k):
        for z in range(n):
            mx = max(mx, dp[j][z])
            if j and z != n-1:
                {{completion}}
        dp2[j][0] = max(dp2[j][0], mx + a[i+1+j][0])

    dp = dp2

ans = 0
for j in range(k):
    for z in range(n):
        ans = max(ans, dp[j][z])

print(ans)
","dp2[j-1][z+1] = max(dp2[j-1][z+1], dp[j][z] + a[i+1+j-1][z+1])","ans += i
            break"
"import sys
input = sys.stdin.readline 

from math import isqrt

t = 1 
t = int(input())
for i in range(t):
    {{completion}}","n = int(input())
    val = (1 + isqrt(1 + 8*n)) // 2
    ans = val + max(0, n - ((val)*(val-1)//2))
    print(ans)",r = mid -1
"#import sys
#input = sys.stdin.readline
#print = sys.stdout.write
 
tm = int(input())
ans = ['']*tm
for t in range(tm):
    n = int(input())
    if n <= 1:
        {{completion}}
    res = int((2*n + 0.25)**0.5 + 0.500001)
    if n - res*(res - 1)//2 < 0:
        res -= 1
    res += n - res*(res - 1)//2
    ans[t] = str(res)
print('\n'.join(ans))","ans[t] = '2'
        continue","n = int(input())
val = (1 + isqrt(1 + 8*n)) // 2
ans = val + max(0, n - ((val)*(val-1)//2))
print(ans)"
"import sys
input = sys.stdin.readline

def solve():
    n = int(input())
    l = 1
    r = 10**10+2
    while l < r:
        mid = (l+r+1)//2
        if mid *(mid-1)//2 <= n:
            l = mid
        else:
            {{completion}}
    # print(l) 
    print(l +n- l * (l-1)//2)


for _ in range(int(input())):
    solve()",r = mid -1,"n = int(input())
val = (1 + isqrt(1 + 8*n)) // 2
ans = val + max(0, n - ((val)*(val-1)//2))
print(ans)"
"# https://codeforces.com/contest/1864

import sys

input = lambda: sys.stdin.readline().rstrip()  # faster!


def solve_case():
    n = int(input())
    m = [input() for _ in range(n)]

    ans = 0

    diag_inc = [0] * (2 * n)
    diag_dec = [0] * (3 * n)
    changed = [0] * n

    for r in range(n):

        changed[0] = 0
        for i in range(r + 1):
            changed[0] ^= diag_inc[i]
        for c in range(1, n):
            changed[c] = changed[c - 1] ^ diag_inc[r + c] ^ diag_dec[r - c + n]

        for c in range(n):
            if changed[c] != int(m[r][c] == ""1""):
                {{completion}}

    print(ans)


for _ in range(int(input())):
    solve_case()
","ans += 1
                diag_inc[r + c] ^= 1
                diag_dec[r - c - 1 + n] ^= 1","ans += 1
                changed[c] ^= 1
                changed[c - 1] ^= 1"
"def solve():

    n = int(input())
    mat = [input().strip() for _ in range(n)]

    left = [0] * n
    right = [0] * n
    mid = [0] * n
    ans = 0
    for j in range(n):
        if mat[0][j] == '1':
            mid[j] = 1
            ans += 1

    for i in range(1, n):
        nleft = [0] * n
        nright = [0] * n
        nmid = [0] * n
        for j in range(n):
            
            nmid[j] = mid[j]
            if j:
                nleft[j] ^= left[j - 1] ^ mid[j - 1]
            if j < n - 1:
                nright[j] ^= right[j + 1] ^ mid[j + 1]

            if (nmid[j] + nleft[j] + nright[j]) & 1:
                if not mat[i][j] == '1':
                    nmid[j] ^= 1
                    ans += 1
            else:
                if mat[i][j] == '1':
                    {{completion}}
        left = nleft
        right = nright
        mid = nmid


    out.append(ans)


out = []
        
def main():
    
    T = int(input())

    for _ in range(T):
        x = solve()

    print('\n'.join(map(str, out)))
    

from sys import stdin, stdout
input = stdin.readline

main()





 
","nmid[j] ^= 1
                    ans += 1","ans += 1
                left[j] ^= 1
                right[j + 1] ^= 1"
"import sys

input = sys.stdin.readline

for _ in range(int(input())):
    n = int(input())
    left, right = [0] * (n + 1), [0] * (n + 1)
    ans = 0
    for i in range(n):
        s = input()
        vals = [0] * (n + 1)
        last = left[0]
        for j in range(1, n):
            left[j - 1] = left[j]
        left[0] ^= last
        left[n - 1] = 0
        for j in range(n - 2, -1, -1):
            right[j + 1] = right[j]
        for j in range(n):
            vals[j] ^= left[j] ^ right[j] ^ (vals[j - 1] if j else 0)
        for j in range(n):
            if int(s[j]) ^ (vals[j] & 1):
                {{completion}}
    print(ans)
","ans += 1
                left[j] ^= 1
                right[j + 1] ^= 1","ans += 1
                left[j] ^= 1
                right[j] ^= 1"
"MOD = 998244353
N, K = map(int, input().split())
ans, roll1, roll2 = 1, 1, 1
for l in range(1, N+1):
    if K+1-l == 0: {{completion}}
    curr = (MOD + pow(l+1, K+1-l, MOD) - pow(l, K+1-l, MOD)) % MOD
    roll1 = (roll1 * l) % MOD
    roll2 = (roll2 * (N+1-l)) % MOD
    ans = (ans + curr*roll1*roll2) % MOD

print(ans)
",break,break
"mod = 998244353
fact = [1]*200001
for i in range(1,200001):
    {{completion}}
invfact = [pow(f,-1,mod) for f in fact]

n,k = map(int,input().split())
ans = 1
for x in range(1,min(n+1,k+1)):
    add = pow(x+1,k-x+1,mod) - pow(x,k-x+1,mod)
    add = (add*fact[x])%mod
    add = (add*fact[n])%mod
    add = (add*invfact[n-x])%mod
    ans = (ans+add)%mod
print(ans)
",fact[i]= (fact[i-1]*i)%mod,break
"MOD = 998244353
N, K = map(int, input().split())
ans, roll1, roll2 = 1, 1, 1
for l in range(1, N+1):
    if K+1-l == 0: {{completion}}
    curr = (MOD + pow(l+1, K+1-l, MOD) - pow(l, K+1-l, MOD)) % MOD
    roll1 = (roll1 * l) % MOD
    roll2 = (roll2 * (N+1-l)) % MOD
    ans = (ans + curr*roll1*roll2) % MOD

print(ans)",break,break
"tt=int(input())
for ii in range(tt):
    p=int(input())
    vis=[0]*(p+2)
    p=list(map(int,input().split()))
    ans=0
    for i in p:
        vis[i]=1
        if vis[i+1]==1:{{completion}}
    print(ans)
",ans+=1,ans += 1
"# LUOGU_RID: 139637104

def solve():
    n = int(input().strip())
    a = list(map(int, input().strip().split()))
    st = [False] * (n + 10)

    res = 0
    for i in a:
        if i != 1 and st[i-1] == False:
            {{completion}}
        st[i] = True

    print(res)

for i in range(int(input().strip())):
    solve()
",res += 1,res += 1
"for _ in range(int(input())):
    t = int(input())
    l = list(map(int,input().split()))
    count = 0
    d = [0]*(t+1)
    for i in range(t):
        d[l[i]-1] = 1
        if d[l[i]] == 1:
            {{completion}}
    print(count)",count += 1,count+=1
"mod=998244353
n=int(input())
s=list(map(int, input().split()))
inv=pow(100,mod-2,mod)
p=[0]*100
invp=[0]*100
for i in range(100):
    p[i]=i*inv%mod
    invp[i]=pow(1-p[i],mod-2,mod)
a=[0]*100
ans=[0]*n
for i in range(n):
    if i>=1:
        for j in range(100):
            {{completion}}
    ans[i]=1+p[s[i]]*(1+a[s[i]])*invp[s[i]]%mod
print(sum(ans)%mod)",a[j]=(a[j]+ans[i-1])*p[j]%mod,res=res*a%mod
"def quick_pow(a,b):
    res=1
    while b:
        if b&1:
            {{completion}}
        a=a*a%mod
        b>>=1
    return res

mod=998244353
tmp=quick_pow(100,mod-2)
ans=0
n=int(input())
p=[0]+list(map(int,input().split()))
inv=[0 for _ in range(100)]
S=[0 for _ in range(100)]
f=[0 for _ in range(n+1)]
for i in range(100):
    inv[i]=i*tmp%mod
for i in range(1,n+1):
    f[i]=(S[p[i]]+1)*quick_pow((1-inv[p[i]]+mod)%mod,mod-2)%mod
    ans=(ans+f[i])%mod
    for j in range(100):
        S[j]=(inv[j]*S[j]%mod+inv[j]*inv[j]%mod*f[i]%mod)%mod
print(ans)
        
",res=res*a%mod,S[p[i]]+=1
"MOD = 998244353
denom = pow(100, MOD-2, MOD)

N = int(input())
P = [0] + list(map(int, input().split()))
p = [(pct*denom)%MOD for pct in range(100)]
E = [0] * (N+1)
E[1] = pow(MOD+1-p[P[1]], MOD-2, MOD)
DP = [(p[pct]*p[pct]*E[1])%MOD for pct in range(100)]
for k in range(2, N+1):
    E[k] = (pow(MOD+1-p[P[k]], MOD-2, MOD) * (1+DP[P[k]])) % MOD
    for pct in range(100):
        {{completion}}

print(sum(E)%MOD)
",DP[pct] = ((DP[pct] + E[k]*p[pct])*p[pct]) % MOD,E[k] = (E[k] + E[k-1])*p[k]%mod
